datetaken,latitude,longitude,owner,ownername,relevant,title,url,wild,confidence
2020-01-21T17:10:36.000Z,0,0,30900814@N03,thesetter,TRUE,Female Iberian Lynx,https://live.staticflickr.com/65535/49686849302_7cdc765198_b.jpg,TRUE,
2020-01-21T17:10:59.000Z,0,0,30900814@N03,thesetter,TRUE,Female Iberian Lynx,https://live.staticflickr.com/65535/49686015618_284e98c12e_b.jpg,TRUE,
2020-01-21T17:11:10.000Z,0,0,30900814@N03,thesetter,TRUE,Female Iberian Lynx,https://live.staticflickr.com/65535/49686015403_dbfc339e55_b.jpg,TRUE,
2020-01-21T17:10:59.000Z,0,0,30900814@N03,thesetter,TRUE,Female Iberian Lynx,https://live.staticflickr.com/65535/49686543466_01bc54d842_b.jpg,TRUE,
2020-01-07T17:52:58.000Z,0,0,41931812@N06,Pau Nuñez,TRUE,Iberian lynx - Lynx pardinus,https://live.staticflickr.com/65535/49666117093_79cd3f2d82_b.jpg,TRUE,
2020-03-11T08:26:28.000Z,0,0,57315395@N03,RubenPascualLopez,TRUE,Lince ibérico -  Iberian Lynx,https://live.staticflickr.com/65535/49659611236_9ea66d6957_b.jpg,TRUE,
2020-03-12T02:40:36.000Z,0,0,120559894@N05,Santiago GV,TRUE,Lince ibérico / Iberian lynx (Lynx pardinus),https://live.staticflickr.com/65535/49651103231_de90b66dd5_b.jpg,unknown,
2020-02-25T17:22:51.000Z,0,0,127030885@N08,SalfordMartin,TRUE,"Iberian lynx - Doñana National Park, Spain",https://live.staticflickr.com/65535/49631502361_aa16bd8be8_b.jpg,TRUE,
2020-02-24T17:20:21.000Z,0,0,127030885@N08,SalfordMartin,TRUE,"Iberian lynx - Doñana National Park, Spain",https://live.staticflickr.com/65535/49630979718_4b0488a5bb_b.jpg,TRUE,
2019-12-27T12:46:52.000Z,0,0,144833617@N05,ecotonobirding,TRUE,Iberian lynx Sierra Morena,https://live.staticflickr.com/65535/49584241082_fcf2c9edd4_b.jpg,unknown,
2020-01-04T14:39:12.000Z,0,0,140792321@N03,lukasz36,TRUE,Iberian Lynx,https://live.staticflickr.com/65535/49575060092_15c5a97da9_b.jpg,unknown,
2020-01-21T16:02:31.000Z,0,0,64045479@N05,Roger Wasley,TRUE,Iberian Lynx ♀ Lynx pardinus,https://live.staticflickr.com/65535/49450403821_a27b618cb2_b.jpg,TRUE,
2020-01-19T09:39:30.000Z,0,0,59783550@N00,diegocon1964,TRUE,"Lynx pardinus ( Lince ibérico , Iberian Lynx )",https://live.staticflickr.com/65535/49409457993_b11048870e_b.jpg,unknown,
2020-01-04T14:11:46.000Z,0,0,140792321@N03,lukasz36,TRUE,Ibernian Lynx,https://live.staticflickr.com/65535/49345893698_5a700feaed_b.jpg,TRUE,
2020-01-04T14:48:17.000Z,0,0,140792321@N03,lukasz36,TRUE,Male Iberian Lynx playing,https://live.staticflickr.com/65535/49344078248_1ce9d439ab_b.jpg,unknown,
2020-01-04T17:22:56.000Z,0,0,140792321@N03,lukasz36,TRUE,Female Iberian Lynx Andujar Spain,https://live.staticflickr.com/65535/49344745947_1594d5e7c2_b.jpg,TRUE,
2020-01-04T14:16:38.000Z,0,0,140792321@N03,lukasz36,TRUE,Iberian Lynx,https://live.staticflickr.com/65535/49344033288_6150fb93b7_b.jpg,unknown,
2020-01-04T14:14:39.000Z,0,0,140792321@N03,lukasz36,TRUE,Iberian Lynx,https://live.staticflickr.com/65535/49344015776_50cbb417c2_b.jpg,unknown,
2020-01-04T14:15:50.000Z,0,0,140792321@N03,lukasz36,TRUE,Iberian Lynx,https://live.staticflickr.com/65535/49343560293_cbf40ca3ab_b.jpg,unknown,
2019-06-02T09:05:39.000Z,0,0,144833617@N05,ecotonobirding,TRUE,Iberian Lynx Kilo adult male,https://live.staticflickr.com/65535/49099992561_90e54af708_b.jpg,TRUE,
2019-06-02T09:02:54.000Z,0,0,144833617@N05,ecotonobirding,TRUE,Iberian Lynx Platero,https://live.staticflickr.com/65535/49099992501_5977325655_b.jpg,TRUE,
2019-06-02T09:04:09.000Z,0,0,144833617@N05,ecotonobirding,TRUE,Iberian Lynx Platero,https://live.staticflickr.com/65535/49099992476_a54d9ab90c_b.jpg,TRUE,
2019-06-02T09:29:48.000Z,0,0,144833617@N05,ecotonobirding,TRUE,Iberian Lynx Platero,https://live.staticflickr.com/65535/49100191527_1bcd6d1cec_b.jpg,TRUE,
2019-06-02T09:30:18.000Z,0,0,144833617@N05,ecotonobirding,TRUE,Iberian Lynx Platero juv male,https://live.staticflickr.com/65535/49099485628_6d3616ec42_b.jpg,TRUE,
2019-06-02T09:03:03.000Z,0,0,144833617@N05,ecotonobirding,TRUE,Iberian Lynx juvenil male,https://live.staticflickr.com/65535/49095005272_61c46b2d77_b.jpg,TRUE,
2019-11-07T18:38:33.000Z,38.213501,-3.959841,8900879@N07,José Luis Pérez Navarro,TRUE,Face to face,https://live.staticflickr.com/65535/49061520033_aceaaaf8fc_b.jpg,TRUE,
2019-11-09T08:15:24.000Z,0,0,80155703@N08,Juan Caballero.,TRUE,Iberian Lynx (Lynx pardinus),https://live.staticflickr.com/65535/49036950351_7cf4dbe63a_b.jpg,TRUE,
2019-11-05T09:28:50.000Z,0,0,183638952@N07,jrgmonje,TRUE,Iberian lynx (Lynx pardinus),https://live.staticflickr.com/65535/49019630021_56f65cc8e4_b.jpg,unknown,
2019-10-20T19:20:35.000Z,0,0,80155703@N08,Juan Caballero.,TRUE,Iberian Lynx (Lynx pardinus),https://live.staticflickr.com/65535/48930476463_b55675ac13_b.jpg,TRUE,
2019-07-16T09:26:47.000Z,0,0,183638952@N07,jrgmonje,TRUE,Kilo,https://live.staticflickr.com/65535/48720919698_0468ae34ac_b.jpg,unknown,
2019-09-07T11:53:50.000Z,0,0,125708991@N03,TheLionPo,TRUE,Cat eyes,https://live.staticflickr.com/65535/48699005806_1923d79c0a_b.jpg,unknown,
2019-08-21T17:40:00.000Z,0,0,183638952@N07,jrgmonje,TRUE,Platero,https://live.staticflickr.com/65535/48605871782_79df3e8635_b.jpg,TRUE,
2019-08-21T17:37:52.000Z,0,0,183638952@N07,jrgmonje,TRUE,Lupa,https://live.staticflickr.com/65535/48605730061_d23962984b_b.jpg,unknown,
2020-01-17T17:18:40.000Z,0,0,30900814@N03,thesetter,TRUE,Iberian Lynx!,https://live.staticflickr.com/65535/49683792588_75edc4ff34_b.jpg,TRUE,
2020-01-17T17:18:49.000Z,0,0,30900814@N03,thesetter,TRUE,Iberian Lynx!,https://live.staticflickr.com/65535/49683792568_24d2294f4e_b.jpg,TRUE,
2020-01-17T17:18:33.000Z,0,0,30900814@N03,thesetter,TRUE,Iberian Lynx!,https://live.staticflickr.com/65535/49683791773_6c5b0f66d1_b.jpg,TRUE,
2020-01-17T18:26:42.000Z,0,0,30900814@N03,thesetter,TRUE,Iberian Lynx!,https://live.staticflickr.com/65535/49684624742_721868169f_b.jpg,TRUE,
2020-02-25T17:17:52.000Z,0,0,127030885@N08,SalfordMartin,TRUE,"Iberian lynx - Doñana National Park, Spain",https://live.staticflickr.com/65535/49631773607_a5f85b8036_b.jpg,TRUE,
2020-02-25T17:40:51.000Z,0,0,127030885@N08,SalfordMartin,TRUE,"Iberian lynx - Doñana National Park, Spain",https://live.staticflickr.com/65535/49631773542_a008ae9c88_b.jpg,TRUE,
2020-02-25T17:18:59.000Z,0,0,127030885@N08,SalfordMartin,TRUE,"Iberian lynx - Doñana National Park, Spain",https://live.staticflickr.com/65535/49631772742_dbfeff6816_b.jpg,TRUE,
2020-02-25T17:22:41.000Z,0,0,127030885@N08,SalfordMartin,TRUE,"Iberian lynx - Doñana National Park, Spain",https://live.staticflickr.com/65535/49631772527_d4bfb8e85c_b.jpg,TRUE,
2020-02-25T17:40:57.000Z,0,0,127030885@N08,SalfordMartin,TRUE,"Iberian lynx - Doñana National Park, Spain",https://live.staticflickr.com/65535/49631772417_d71252246b_b.jpg,TRUE,
2020-02-25T17:18:53.000Z,0,0,127030885@N08,SalfordMartin,TRUE,"Iberian lynx - Doñana National Park, Spain",https://live.staticflickr.com/65535/49631772217_20a9b848e4_b.jpg,TRUE,
2020-02-25T17:22:50.000Z,0,0,127030885@N08,SalfordMartin,TRUE,"Iberian lynx - Doñana National Park, Spain",https://live.staticflickr.com/65535/49630981088_9fe3b93a98_b.jpg,TRUE,
2020-02-25T17:18:43.000Z,0,0,127030885@N08,SalfordMartin,TRUE,"Iberian lynx - Doñana National Park, Spain",https://live.staticflickr.com/65535/49631503356_78e799f547_b.jpg,TRUE,
2020-02-25T17:18:57.000Z,0,0,127030885@N08,SalfordMartin,TRUE,"Iberian lynx - Doñana National Park, Spain",https://live.staticflickr.com/65535/49631503221_05f26dba83_b.jpg,TRUE,
2020-02-25T17:40:28.000Z,0,0,127030885@N08,SalfordMartin,TRUE,"Iberian lynx - Doñana National Park, Spain",https://live.staticflickr.com/65535/49631770907_e6f9f08777_b.jpg,TRUE,
2020-02-25T17:31:46.000Z,0,0,127030885@N08,SalfordMartin,TRUE,"Iberian lynx - Doñana National Park, Spain",https://live.staticflickr.com/65535/49630979678_e22118a9a6_b.jpg,TRUE,
2020-03-05T23:47:51.000Z,0,0,120559894@N05,Santiago GV,TRUE,Lince ibérico / Iberian lynx (Lynx pardinus),https://live.staticflickr.com/65535/49625789746_9d63da2077_b.jpg,unknown,
2019-12-17T15:00:42.000Z,0,0,80351484@N03,Anendima,TRUE,Lince ibérico,https://live.staticflickr.com/65535/49510120021_204c8214dd_b.jpg,unknown,
2019-12-17T15:00:35.000Z,0,0,80351484@N03,Anendima,TRUE,Lince ibérico,https://live.staticflickr.com/65535/49510119951_604a524c57_b.jpg,unknown,
2020-01-21T16:02:00.000Z,0,0,64045479@N05,Roger Wasley,TRUE,Iberian Lynx ♀ Lynx pardinus,https://live.staticflickr.com/65535/49468970201_f2a101cfc4_b.jpg,TRUE,
2020-01-01T00:00:00.000Z,0,0,111949217@N08,robertonatura,TRUE,We begin new year with the iberian ladies beauty,https://live.staticflickr.com/65535/49406827448_8e6e0f7f55_b.jpg,TRUE,
2019-12-17T15:01:47.000Z,0,0,80351484@N03,Anendima,TRUE,Lince ibérico,https://live.staticflickr.com/65535/49367116802_c9ea412776_b.jpg,unknown,
2020-01-04T14:14:42.000Z,0,0,140792321@N03,lukasz36,TRUE,Iberian Lynx,https://live.staticflickr.com/65535/49344015271_a3549f51d4_b.jpg,unknown,
2019-12-04T10:28:10.000Z,0,0,136193234@N03,uh1977,TRUE,EOS53901,https://live.staticflickr.com/65535/49195182628_90755766e5_b.jpg,TRUE,
2019-10-11T12:10:47.000Z,0,0,57730361@N07,f.chabardes,TRUE,191011_esp_and_jer_ara_6992.jpg,https://live.staticflickr.com/65535/49096354987_b35c498ebd_b.jpg,unknown,
2019-10-11T12:10:46.000Z,0,0,57730361@N07,f.chabardes,TRUE,191011_esp_and_jer_ara_6990.jpg,https://live.staticflickr.com/65535/49095640453_b747636e05_b.jpg,unknown,
